,Industry,Year,Metric,Attribute,Value,Scenario
925,Government,2065,8-Output,Indirect,658067.638,Higher Receipt
925,Construction,2095,8-Output,Indirect,0,Higher Receipt
926,Government,2065,8-Output,Induced,3551681.332,Higher Receipt
926,Construction,2095,8-Output,Induced,0,Higher Receipt
927,Government,2065,8-Output,Total,5253147.572,Higher Receipt
927,Construction,2095,8-Output,Total,0,Higher Receipt
928,Government,2070,1-Employment,Direct,3.34,Higher Receipt
928,Construction,2100,1-Employment,Direct,0,Higher Receipt
929,Government,2070,1-Employment,Indirect,2.692,Higher Receipt
929,Construction,2100,1-Employment,Indirect,0,Higher Receipt
930,Government,2070,1-Employment,Induced,43.432,Higher Receipt
930,Construction,2100,1-Employment,Induced,0,Higher Receipt
931,Government,2070,1-Employment,Total,49.472,Higher Receipt
931,Construction,2100,1-Employment,Total,0,Higher Receipt
932,Government,2070,2-EmployeeCompensation,Direct,273235.15,Higher Receipt
932,Construction,2100,2-EmployeeCompensation,Direct,0,Higher Receipt
933,Government,2070,2-EmployeeCompensation,Indirect,230565.36,Higher Receipt
933,Construction,2100,2-EmployeeCompensation,Indirect,0,Higher Receipt
934,Government,2070,2-EmployeeCompensation,Induced,3020279.24,Higher Receipt
934,Construction,2100,2-EmployeeCompensation,Induced,0,Higher Receipt
935,Government,2070,2-EmployeeCompensation,Total,3524079.758,Higher Receipt
935,Construction,2100,2-EmployeeCompensation,Total,0,Higher Receipt
936,Government,2070,3-PropietorsIncome,Direct,0,Higher Receipt
936,Construction,2100,3-PropietorsIncome,Direct,0,Higher Receipt
937,Government,2070,3-PropietorsIncome,Indirect,0,Higher Receipt
937,Construction,2100,3-PropietorsIncome,Indirect,0,Higher Receipt
938,Government,2070,3-PropietorsIncome,Induced,0,Higher Receipt
938,Construction,2100,3-PropietorsIncome,Induced,0,Higher Receipt
939,Government,2070,3-PropietorsIncome,Total,0,Higher Receipt
939,Construction,2100,3-PropietorsIncome,Total,0,Higher Receipt
940,Government,2070,4-LaborIncome,Direct,273235.15,Higher Receipt
940,Construction,2100,4-LaborIncome,Direct,0,Higher Receipt
941,Government,2070,4-LaborIncome,Indirect,230565.36,Higher Receipt
941,Construction,2100,4-LaborIncome,Indirect,0,Higher Receipt
942,Government,2070,4-LaborIncome,Induced,3020279.24,Higher Receipt
942,Construction,2100,4-LaborIncome,Induced,0,Higher Receipt
943,Government,2070,4-LaborIncome,Total,3524079.758,Higher Receipt
943,Construction,2100,4-LaborIncome,Total,0,Higher Receipt
944,Government,2070,5-OtherPropertyTypeIncome,Direct,319749.33,Higher Receipt
944,Construction,2100,5-OtherPropertyTypeIncome,Direct,0,Higher Receipt
945,Government,2070,5-OtherPropertyTypeIncome,Indirect,191893.458,Higher Receipt
945,Construction,2100,5-OtherPropertyTypeIncome,Indirect,0,Higher Receipt
946,Government,2070,5-OtherPropertyTypeIncome,Induced,774936.074,Higher Receipt
946,Construction,2100,5-OtherPropertyTypeIncome,Induced,0,Higher Receipt
947,Government,2070,5-OtherPropertyTypeIncome,Total,1286578.864,Higher Receipt
947,Construction,2100,5-OtherPropertyTypeIncome,Total,0,Higher Receipt
948,Government,2070,6-IndirectBusinessTaxes,Direct,-26094.948,Higher Receipt
948,Construction,2100,6-IndirectBusinessTaxes,Direct,0,Higher Receipt
949,Government,2070,6-IndirectBusinessTaxes,Indirect,-15692.286,Higher Receipt
949,Construction,2100,6-IndirectBusinessTaxes,Indirect,0,Higher Receipt
950,Government,2070,6-IndirectBusinessTaxes,Induced,-27051.714,Higher Receipt
950,Construction,2100,6-IndirectBusinessTaxes,Induced,0,Higher Receipt
951,Government,2070,6-IndirectBusinessTaxes,Total,-68838.952,Higher Receipt
951,Construction,2100,6-IndirectBusinessTaxes,Total,0,Higher Receipt
952,Government,2070,7-TotalValueAdded,Direct,566889.534,Higher Receipt
952,Construction,2100,7-TotalValueAdded,Direct,0,Higher Receipt
953,Government,2070,7-TotalValueAdded,Indirect,406766.534,Higher Receipt
953,Construction,2100,7-TotalValueAdded,Indirect,0,Higher Receipt
954,Government,2070,7-TotalValueAdded,Induced,3768163.612,Higher Receipt
954,Construction,2100,7-TotalValueAdded,Induced,0,Higher Receipt
955,Government,2070,7-TotalValueAdded,Total,4741819.678,Higher Receipt
955,Construction,2100,7-TotalValueAdded,Total,0,Higher Receipt
956,Government,2070,8-Output,Direct,1204191.778,Higher Receipt
956,Construction,2100,8-Output,Direct,0,Higher Receipt
957,Government,2070,8-Output,Indirect,747011.414,Higher Receipt
957,Construction,2100,8-Output,Indirect,0,Higher Receipt
958,Government,2070,8-Output,Induced,4132951.878,Higher Receipt
958,Construction,2100,8-Output,Induced,0,Higher Receipt
959,Government,2070,8-Output,Total,6084155.076,Higher Receipt
959,Construction,2100,8-Output,Total,0,Higher Receipt
960,Government,2075,1-Employment,Direct,3.098,Higher Receipt
960,Construction,2105,1-Employment,Direct,0,Higher Receipt
961,Government,2075,1-Employment,Indirect,2.522,Higher Receipt
961,Construction,2105,1-Employment,Indirect,0,Higher Receipt
962,Government,2075,1-Employment,Induced,40.11,Higher Receipt
962,Construction,2105,1-Employment,Induced,0,Higher Receipt
963,Government,2075,1-Employment,Total,45.726,Higher Receipt
963,Construction,2105,1-Employment,Total,0,Higher Receipt
964,Government,2075,2-EmployeeCompensation,Direct,253365.274,Higher Receipt
964,Construction,2105,2-EmployeeCompensation,Direct,0,Higher Receipt
965,Government,2075,2-EmployeeCompensation,Indirect,216071.376,Higher Receipt
965,Construction,2105,2-EmployeeCompensation,Indirect,0,Higher Receipt
966,Government,2075,2-EmployeeCompensation,Induced,2786768.17,Higher Receipt
966,Construction,2105,2-EmployeeCompensation,Induced,0,Higher Receipt
967,Government,2075,2-EmployeeCompensation,Total,3256204.818,Higher Receipt
967,Construction,2105,2-EmployeeCompensation,Total,0,Higher Receipt
968,Government,2075,3-PropietorsIncome,Direct,0,Higher Receipt
968,Construction,2105,3-PropietorsIncome,Direct,0,Higher Receipt
969,Government,2075,3-PropietorsIncome,Indirect,0,Higher Receipt
969,Construction,2105,3-PropietorsIncome,Indirect,0,Higher Receipt
970,Government,2075,3-PropietorsIncome,Induced,0,Higher Receipt
970,Construction,2105,3-PropietorsIncome,Induced,0,Higher Receipt
971,Government,2075,3-PropietorsIncome,Total,0,Higher Receipt
971,Construction,2105,3-PropietorsIncome,Total,0,Higher Receipt
972,Government,2075,4-LaborIncome,Direct,253365.274,Higher Receipt
972,Construction,2105,4-LaborIncome,Direct,0,Higher Receipt
973,Government,2075,4-LaborIncome,Indirect,216071.376,Higher Receipt
973,Construction,2105,4-LaborIncome,Indirect,0,Higher Receipt
974,Government,2075,4-LaborIncome,Induced,2786768.17,Higher Receipt
974,Construction,2105,4-LaborIncome,Induced,0,Higher Receipt
975,Government,2075,4-LaborIncome,Total,3256204.818,Higher Receipt
975,Construction,2105,4-LaborIncome,Total,0,Higher Receipt
976,Government,2075,5-OtherPropertyTypeIncome,Direct,296348.57,Higher Receipt
976,Construction,2105,5-OtherPropertyTypeIncome,Direct,0,Higher Receipt
977,Government,2075,5-OtherPropertyTypeIncome,Indirect,178842.946,Higher Receipt
977,Construction,2105,5-OtherPropertyTypeIncome,Indirect,0,Higher Receipt
978,Government,2075,5-OtherPropertyTypeIncome,Induced,716316.092,Higher Receipt
978,Construction,2105,5-OtherPropertyTypeIncome,Induced,0,Higher Receipt
979,Government,2075,5-OtherPropertyTypeIncome,Total,1191507.598,Higher Receipt
979,Construction,2105,5-OtherPropertyTypeIncome,Total,0,Higher Receipt
980,Government,2075,6-IndirectBusinessTaxes,Direct,-24215.102,Higher Receipt
980,Construction,2105,6-IndirectBusinessTaxes,Direct,0,Higher Receipt
981,Government,2075,6-IndirectBusinessTaxes,Indirect,-14563.302,Higher Receipt
981,Construction,2105,6-IndirectBusinessTaxes,Indirect,0,Higher Receipt
982,Government,2075,6-IndirectBusinessTaxes,Induced,-25090.366,Higher Receipt
982,Construction,2105,6-IndirectBusinessTaxes,Induced,0,Higher Receipt
983,Government,2075,6-IndirectBusinessTaxes,Total,-63868.772,Higher Receipt
983,Construction,2105,6-IndirectBusinessTaxes,Total,0,Higher Receipt
984,Government,2075,7-TotalValueAdded,Direct,525498.736,Higher Receipt
984,Construction,2105,7-TotalValueAdded,Direct,0,Higher Receipt
985,Government,2075,7-TotalValueAdded,Indirect,380351.02,Higher Receipt
985,Construction,2105,7-TotalValueAdded,Indirect,0,Higher Receipt
986,Government,2075,7-TotalValueAdded,Induced,3477993.876,Higher Receipt
986,Construction,2105,7-TotalValueAdded,Induced,0,Higher Receipt
987,Government,2075,7-TotalValueAdded,Total,4383843.63,Higher Receipt
987,Construction,2105,7-TotalValueAdded,Total,0,Higher Receipt
988,Government,2075,8-Output,Direct,1116371.824,Higher Receipt
988,Construction,2105,8-Output,Direct,0,Higher Receipt
989,Government,2075,8-Output,Indirect,696648.706,Higher Receipt
989,Construction,2105,8-Output,Indirect,0,Higher Receipt
990,Government,2075,8-Output,Induced,3816229.722,Higher Receipt
990,Construction,2105,8-Output,Induced,0,Higher Receipt
991,Government,2075,8-Output,Total,5629250.25,Higher Receipt
991,Construction,2105,8-Output,Total,0,Higher Receipt
992,Government,2080,1-Employment,Direct,3.134,Higher Receipt
992,Construction,2109,1-Employment,Direct,0,Higher Receipt
993,Government,2080,1-Employment,Indirect,2.548,Higher Receipt
993,Construction,2109,1-Employment,Indirect,0,Higher Receipt
994,Government,2080,1-Employment,Induced,40.616,Higher Receipt
994,Construction,2109,1-Employment,Induced,0,Higher Receipt
995,Government,2080,1-Employment,Total,46.302,Higher Receipt
995,Construction,2109,1-Employment,Total,0,Higher Receipt
996,Government,2080,2-EmployeeCompensation,Direct,256463.22,Higher Receipt
996,Construction,2109,2-EmployeeCompensation,Direct,0,Higher Receipt
997,Government,2080,2-EmployeeCompensation,Indirect,218315.124,Higher Receipt
997,Construction,2109,2-EmployeeCompensation,Indirect,0,Higher Receipt
998,Government,2080,2-EmployeeCompensation,Induced,2822741.664,Higher Receipt
998,Construction,2109,2-EmployeeCompensation,Induced,0,Higher Receipt
999,Government,2080,2-EmployeeCompensation,Total,3297520.004,Higher Receipt
999,Construction,2109,2-EmployeeCompensation,Total,0,Higher Receipt
1000,Government,2080,3-PropietorsIncome,Direct,0,Higher Receipt
1000,Construction,2109,3-PropietorsIncome,Direct,0,Higher Receipt
1001,Government,2080,3-PropietorsIncome,Indirect,0,Higher Receipt
1001,Construction,2109,3-PropietorsIncome,Indirect,0,Higher Receipt
1002,Government,2080,3-PropietorsIncome,Induced,0,Higher Receipt
1002,Construction,2109,3-PropietorsIncome,Induced,0,Higher Receipt
1003,Government,2080,3-PropietorsIncome,Total,0,Higher Receipt
1003,Construction,2109,3-PropietorsIncome,Total,0,Higher Receipt
1004,Government,2080,4-LaborIncome,Direct,256463.22,Higher Receipt
1004,Construction,2109,4-LaborIncome,Direct,0,Higher Receipt
1005,Government,2080,4-LaborIncome,Indirect,218315.124,Higher Receipt
1005,Construction,2109,4-LaborIncome,Indirect,0,Higher Receipt
1006,Government,2080,4-LaborIncome,Induced,2822741.664,Higher Receipt
1006,Construction,2109,4-LaborIncome,Induced,0,Higher Receipt
1007,Government,2080,4-LaborIncome,Total,3297520.004,Higher Receipt
1007,Construction,2109,4-LaborIncome,Total,0,Higher Receipt
1008,Government,2080,5-OtherPropertyTypeIncome,Direct,300016.368,Higher Receipt
1008,Construction,2109,5-OtherPropertyTypeIncome,Direct,0,Higher Receipt
1009,Government,2080,5-OtherPropertyTypeIncome,Indirect,180886.66,Higher Receipt
1009,Construction,2109,5-OtherPropertyTypeIncome,Indirect,0,Higher Receipt
1010,Government,2080,5-OtherPropertyTypeIncome,Induced,725341.662,Higher Receipt
1010,Construction,2109,5-OtherPropertyTypeIncome,Induced,0,Higher Receipt
1011,Government,2080,5-OtherPropertyTypeIncome,Total,1206244.692,Higher Receipt
1011,Construction,2109,5-OtherPropertyTypeIncome,Total,0,Higher Receipt
1012,Government,2080,6-IndirectBusinessTaxes,Direct,-24505.872,Higher Receipt
1012,Construction,2109,6-IndirectBusinessTaxes,Direct,0,Higher Receipt
1013,Government,2080,6-IndirectBusinessTaxes,Indirect,-14736.182,Higher Receipt
1013,Construction,2109,6-IndirectBusinessTaxes,Indirect,0,Higher Receipt
1014,Government,2080,6-IndirectBusinessTaxes,Induced,-25392.306,Higher Receipt
1014,Construction,2109,6-IndirectBusinessTaxes,Induced,0,Higher Receipt
1015,Government,2080,6-IndirectBusinessTaxes,Total,-64634.356,Higher Receipt
1015,Construction,2109,6-IndirectBusinessTaxes,Total,0,Higher Receipt
1016,Government,2080,7-TotalValueAdded,Direct,531973.718,Higher Receipt
1016,Construction,2109,7-TotalValueAdded,Direct,0,Higher Receipt
1017,Government,2080,7-TotalValueAdded,Indirect,384465.6,Higher Receipt
1017,Construction,2109,7-TotalValueAdded,Indirect,0,Higher Receipt
1018,Government,2080,7-TotalValueAdded,Induced,3522691.03,Higher Receipt
1018,Construction,2109,7-TotalValueAdded,Induced,0,Higher Receipt
1019,Government,2080,7-TotalValueAdded,Total,4439130.348,Higher Receipt
1019,Construction,2109,7-TotalValueAdded,Total,0,Higher Receipt
1020,Government,2080,8-Output,Direct,1130096.61,Higher Receipt
1020,Construction,2109,8-Output,Direct,0,Higher Receipt
1021,Government,2080,8-Output,Indirect,704468.084,Higher Receipt
1021,Construction,2109,8-Output,Indirect,0,Higher Receipt
1022,Government,2080,8-Output,Induced,3865014.96,Higher Receipt
1022,Construction,2109,8-Output,Induced,0,Higher Receipt
1023,Government,2080,8-Output,Total,5699579.658,Higher Receipt
1023,Construction,2109,8-Output,Total,0,Higher Receipt
1024,Government,2085,1-Employment,Direct,3.108,Higher Receipt
1025,Government,2085,1-Employment,Indirect,2.53,Higher Receipt
1026,Government,2085,1-Employment,Induced,40.238,Higher Receipt
1027,Government,2085,1-Employment,Total,45.88,Higher Receipt
1028,Government,2085,2-EmployeeCompensation,Direct,254312.968,Higher Receipt
1029,Government,2085,2-EmployeeCompensation,Indirect,216663.89,Higher Receipt
1030,Government,2085,2-EmployeeCompensation,Induced,2795796.476,Higher Receipt
1031,Government,2085,2-EmployeeCompensation,Total,3266773.332,Higher Receipt
1032,Government,2085,3-PropietorsIncome,Direct,0,Higher Receipt
1033,Government,2085,3-PropietorsIncome,Indirect,0,Higher Receipt
1034,Government,2085,3-PropietorsIncome,Induced,0,Higher Receipt
1035,Government,2085,3-PropietorsIncome,Total,0,Higher Receipt
1036,Government,2085,4-LaborIncome,Direct,254312.968,Higher Receipt
1037,Government,2085,4-LaborIncome,Indirect,216663.89,Higher Receipt
1038,Government,2085,4-LaborIncome,Induced,2795796.476,Higher Receipt
1039,Government,2085,4-LaborIncome,Total,3266773.332,Higher Receipt
1040,Government,2085,5-OtherPropertyTypeIncome,Direct,297500.894,Higher Receipt
1041,Government,2085,5-OtherPropertyTypeIncome,Indirect,179432.292,Higher Receipt
1042,Government,2085,5-OtherPropertyTypeIncome,Induced,718573.242,Higher Receipt
1043,Government,2085,5-OtherPropertyTypeIncome,Total,1195506.428,Higher Receipt
1044,Government,2085,6-IndirectBusinessTaxes,Direct,-24300.416,Higher Receipt
1045,Government,2085,6-IndirectBusinessTaxes,Indirect,-14605.17,Higher Receipt
1046,Government,2085,6-IndirectBusinessTaxes,Induced,-25165.696,Higher Receipt
1047,Government,2085,6-IndirectBusinessTaxes,Total,-64071.282,Higher Receipt
1048,Government,2085,7-TotalValueAdded,Direct,527513.448,Higher Receipt
1049,Government,2085,7-TotalValueAdded,Indirect,381491.01,Higher Receipt
1050,Government,2085,7-TotalValueAdded,Induced,3489204.026,Higher Receipt
1051,Government,2085,7-TotalValueAdded,Total,4398208.482,Higher Receipt
1052,Government,2085,8-Output,Direct,1120621.494,Higher Receipt
1053,Government,2085,8-Output,Indirect,698771.114,Higher Receipt
1054,Government,2085,8-Output,Induced,3828460.8,Higher Receipt
1055,Government,2085,8-Output,Total,5647853.406,Higher Receipt
1056,Manufacturing,2035,1-Employment,Direct,385.838,Higher Receipt
1057,Manufacturing,2035,1-Employment,Indirect,8.696,Higher Receipt
1058,Manufacturing,2035,1-Employment,Induced,1.386,Higher Receipt
1059,Manufacturing,2035,1-Employment,Total,395.932,Higher Receipt
1060,Manufacturing,2035,2-EmployeeCompensation,Direct,19724177.38,Higher Receipt
1061,Manufacturing,2035,2-EmployeeCompensation,Indirect,494790.996,Higher Receipt
1062,Manufacturing,2035,2-EmployeeCompensation,Induced,78590.216,Higher Receipt
1063,Manufacturing,2035,2-EmployeeCompensation,Total,20297558.58,Higher Receipt
1064,Manufacturing,2035,3-PropietorsIncome,Direct,1460769.612,Higher Receipt
1065,Manufacturing,2035,3-PropietorsIncome,Indirect,44748.296,Higher Receipt
1066,Manufacturing,2035,3-PropietorsIncome,Induced,23747.522,Higher Receipt
1067,Manufacturing,2035,3-PropietorsIncome,Total,1529265.426,Higher Receipt
1068,Manufacturing,2035,4-LaborIncome,Direct,21184946.99,Higher Receipt
1069,Manufacturing,2035,4-LaborIncome,Indirect,539539.296,Higher Receipt
1070,Manufacturing,2035,4-LaborIncome,Induced,102337.742,Higher Receipt
1071,Manufacturing,2035,4-LaborIncome,Total,21826824.01,Higher Receipt
1072,Manufacturing,2035,5-OtherPropertyTypeIncome,Direct,5955403.568,Higher Receipt
1073,Manufacturing,2035,5-OtherPropertyTypeIncome,Indirect,526728.826,Higher Receipt
1074,Manufacturing,2035,5-OtherPropertyTypeIncome,Induced,97103.032,Higher Receipt
1075,Manufacturing,2035,5-OtherPropertyTypeIncome,Total,6579235.424,Higher Receipt
1076,Manufacturing,2035,6-IndirectBusinessTaxes,Direct,932811.756,Higher Receipt
1077,Manufacturing,2035,6-IndirectBusinessTaxes,Indirect,40044.378,Higher Receipt
1078,Manufacturing,2035,6-IndirectBusinessTaxes,Induced,6159.298,Higher Receipt
1079,Manufacturing,2035,6-IndirectBusinessTaxes,Total,979015.47,Higher Receipt
1080,Manufacturing,2035,7-TotalValueAdded,Direct,28073162.31,Higher Receipt
1081,Manufacturing,2035,7-TotalValueAdded,Indirect,1106312.518,Higher Receipt
1082,Manufacturing,2035,7-TotalValueAdded,Induced,205600.058,Higher Receipt
1083,Manufacturing,2035,7-TotalValueAdded,Total,29385074.92,Higher Receipt
1084,Manufacturing,2035,8-Output,Direct,86814785.91,Higher Receipt
1085,Manufacturing,2035,8-Output,Indirect,4357390.336,Higher Receipt
1086,Manufacturing,2035,8-Output,Induced,834824.918,Higher Receipt
1087,Manufacturing,2035,8-Output,Total,92007001.15,Higher Receipt
1088,Manufacturing,2040,1-Employment,Direct,975.176,Higher Receipt
1089,Manufacturing,2040,1-Employment,Indirect,9.324,Higher Receipt
1090,Manufacturing,2040,1-Employment,Induced,1.434,Higher Receipt
1091,Manufacturing,2040,1-Employment,Total,985.954,Higher Receipt
1092,Manufacturing,2040,2-EmployeeCompensation,Direct,51234057.99,Higher Receipt
1093,Manufacturing,2040,2-EmployeeCompensation,Indirect,540837.264,Higher Receipt
1094,Manufacturing,2040,2-EmployeeCompensation,Induced,80751.004,Higher Receipt
1095,Manufacturing,2040,2-EmployeeCompensation,Total,51855646.26,Higher Receipt
1096,Manufacturing,2040,3-PropietorsIncome,Direct,3325412.722,Higher Receipt
1097,Manufacturing,2040,3-PropietorsIncome,Indirect,27085.984,Higher Receipt
1098,Manufacturing,2040,3-PropietorsIncome,Induced,25332.642,Higher Receipt
1099,Manufacturing,2040,3-PropietorsIncome,Total,3377831.332,Higher Receipt
1100,Manufacturing,2040,4-LaborIncome,Direct,54559470.71,Higher Receipt
1101,Manufacturing,2040,4-LaborIncome,Indirect,567923.238,Higher Receipt
1102,Manufacturing,2040,4-LaborIncome,Induced,106083.66,Higher Receipt
1103,Manufacturing,2040,4-LaborIncome,Total,55233477.6,Higher Receipt
1104,Manufacturing,2040,5-OtherPropertyTypeIncome,Direct,15633667.98,Higher Receipt
1105,Manufacturing,2040,5-OtherPropertyTypeIncome,Indirect,539664.058,Higher Receipt
1106,Manufacturing,2040,5-OtherPropertyTypeIncome,Induced,95554.608,Higher Receipt
1107,Manufacturing,2040,5-OtherPropertyTypeIncome,Total,16268886.66,Higher Receipt
1108,Manufacturing,2040,6-IndirectBusinessTaxes,Direct,2422042.902,Higher Receipt
1109,Manufacturing,2040,6-IndirectBusinessTaxes,Indirect,41843.424,Higher Receipt
1110,Manufacturing,2040,6-IndirectBusinessTaxes,Induced,6227.816,Higher Receipt
1111,Manufacturing,2040,6-IndirectBusinessTaxes,Total,2470114.136,Higher Receipt
1112,Manufacturing,2040,7-TotalValueAdded,Direct,72615181.59,Higher Receipt
1113,Manufacturing,2040,7-TotalValueAdded,Indirect,1149430.736,Higher Receipt
1114,Manufacturing,2040,7-TotalValueAdded,Induced,207866.072,Higher Receipt
1115,Manufacturing,2040,7-TotalValueAdded,Total,73972478.41,Higher Receipt
1116,Manufacturing,2040,8-Output,Direct,235081089.9,Higher Receipt
1117,Manufacturing,2040,8-Output,Indirect,4334284.506,Higher Receipt
1118,Manufacturing,2040,8-Output,Induced,835403.474,Higher Receipt
1119,Manufacturing,2040,8-Output,Total,240250777.8,Higher Receipt
1120,Manufacturing,2045,1-Employment,Direct,1000.484,Higher Receipt
1121,Manufacturing,2045,1-Employment,Indirect,9.104,Higher Receipt
1122,Manufacturing,2045,1-Employment,Induced,1.246,Higher Receipt
1123,Manufacturing,2045,1-Employment,Total,1010.85,Higher Receipt
1124,Manufacturing,2045,2-EmployeeCompensation,Direct,52956435.54,Higher Receipt
1125,Manufacturing,2045,2-EmployeeCompensation,Indirect,522033.238,Higher Receipt
1126,Manufacturing,2045,2-EmployeeCompensation,Induced,69738.16,Higher Receipt
1127,Manufacturing,2045,2-EmployeeCompensation,Total,53548206.95,Higher Receipt
1128,Manufacturing,2045,3-PropietorsIncome,Direct,3307705.754,Higher Receipt
1129,Manufacturing,2045,3-PropietorsIncome,Indirect,23916.016,Higher Receipt
1130,Manufacturing,2045,3-PropietorsIncome,Induced,21635.078,Higher Receipt
1131,Manufacturing,2045,3-PropietorsIncome,Total,3353256.852,Higher Receipt
1132,Manufacturing,2045,4-LaborIncome,Direct,56264141.3,Higher Receipt
1133,Manufacturing,2045,4-LaborIncome,Indirect,545949.26,Higher Receipt
1134,Manufacturing,2045,4-LaborIncome,Induced,91373.228,Higher Receipt
1135,Manufacturing,2045,4-LaborIncome,Total,56901463.79,Higher Receipt
1136,Manufacturing,2045,5-OtherPropertyTypeIncome,Direct,16204621.79,Higher Receipt
1137,Manufacturing,2045,5-OtherPropertyTypeIncome,Indirect,461217.452,Higher Receipt
1138,Manufacturing,2045,5-OtherPropertyTypeIncome,Induced,82740.184,Higher Receipt
1139,Manufacturing,2045,5-OtherPropertyTypeIncome,Total,16748579.45,Higher Receipt
1140,Manufacturing,2045,6-IndirectBusinessTaxes,Direct,2503201.724,Higher Receipt
1141,Manufacturing,2045,6-IndirectBusinessTaxes,Indirect,38757.668,Higher Receipt
1142,Manufacturing,2045,6-IndirectBusinessTaxes,Induced,5379.396,Higher Receipt
1143,Manufacturing,2045,6-IndirectBusinessTaxes,Total,2547338.802,Higher Receipt
1144,Manufacturing,2045,7-TotalValueAdded,Direct,74971964.81,Higher Receipt
1145,Manufacturing,2045,7-TotalValueAdded,Indirect,1045924.392,Higher Receipt
1146,Manufacturing,2045,7-TotalValueAdded,Induced,179492.86,Higher Receipt
1147,Manufacturing,2045,7-TotalValueAdded,Total,76197382.04,Higher Receipt
1148,Manufacturing,2045,8-Output,Direct,245628674,Higher Receipt
1149,Manufacturing,2045,8-Output,Indirect,3792639.048,Higher Receipt
1150,Manufacturing,2045,8-Output,Induced,722431.288,Higher Receipt
1151,Manufacturing,2045,8-Output,Total,250143744.3,Higher Receipt
1152,Manufacturing,2050,1-Employment,Direct,948.242,Higher Receipt
1153,Manufacturing,2050,1-Employment,Indirect,8.638,Higher Receipt
1154,Manufacturing,2050,1-Employment,Induced,1.21,Higher Receipt
1155,Manufacturing,2050,1-Employment,Total,958.1,Higher Receipt
1156,Manufacturing,2050,2-EmployeeCompensation,Direct,50305618.37,Higher Receipt
1157,Manufacturing,2050,2-EmployeeCompensation,Indirect,495943.46,Higher Receipt
1158,Manufacturing,2050,2-EmployeeCompensation,Induced,67641.024,Higher Receipt
1159,Manufacturing,2050,2-EmployeeCompensation,Total,50869202.85,Higher Receipt
1160,Manufacturing,2050,3-PropietorsIncome,Direct,3104684.518,Higher Receipt
1161,Manufacturing,2050,3-PropietorsIncome,Indirect,22919.498,Higher Receipt
1162,Manufacturing,2050,3-PropietorsIncome,Induced,20995.396,Higher Receipt
1163,Manufacturing,2050,3-PropietorsIncome,Total,3148599.424,Higher Receipt
1164,Manufacturing,2050,4-LaborIncome,Direct,53410302.88,Higher Receipt
1165,Manufacturing,2050,4-LaborIncome,Indirect,518862.964,Higher Receipt
1166,Manufacturing,2050,4-LaborIncome,Induced,88636.428,Higher Receipt
1167,Manufacturing,2050,4-LaborIncome,Total,54017802.29,Higher Receipt
1168,Manufacturing,2050,5-OtherPropertyTypeIncome,Direct,15406598.23,Higher Receipt
1169,Manufacturing,2050,5-OtherPropertyTypeIncome,Indirect,442424.984,Higher Receipt
1170,Manufacturing,2050,5-OtherPropertyTypeIncome,Induced,80250.614,Higher Receipt
1171,Manufacturing,2050,5-OtherPropertyTypeIncome,Total,15929273.83,Higher Receipt
1172,Manufacturing,2050,6-IndirectBusinessTaxes,Direct,2377823.418,Higher Receipt
1173,Manufacturing,2050,6-IndirectBusinessTaxes,Indirect,36908.766,Higher Receipt
1174,Manufacturing,2050,6-IndirectBusinessTaxes,Induced,5217.586,Higher Receipt
1175,Manufacturing,2050,6-IndirectBusinessTaxes,Total,2419949.794,Higher Receipt
1176,Manufacturing,2050,7-TotalValueAdded,Direct,71194724.54,Higher Receipt
1177,Manufacturing,2050,7-TotalValueAdded,Indirect,998196.728,Higher Receipt
1178,Manufacturing,2050,7-TotalValueAdded,Induced,174104.644,Higher Receipt
1179,Manufacturing,2050,7-TotalValueAdded,Total,72367025.93,Higher Receipt
1180,Manufacturing,2050,8-Output,Direct,234098132.5,Higher Receipt
1181,Manufacturing,2050,8-Output,Indirect,3635937.524,Higher Receipt
1182,Manufacturing,2050,8-Output,Induced,700786.362,Higher Receipt
1183,Manufacturing,2050,8-Output,Total,238434856.4,Higher Receipt
1184,Manufacturing,2055,1-Employment,Direct,254.812,Higher Receipt
1185,Manufacturing,2055,1-Employment,Indirect,2.15,Higher Receipt
1186,Manufacturing,2055,1-Employment,Induced,0.382,Higher Receipt
1187,Manufacturing,2055,1-Employment,Total,257.36,Higher Receipt
1188,Manufacturing,2055,2-EmployeeCompensation,Direct,14535544.21,Higher Receipt
1189,Manufacturing,2055,2-EmployeeCompensation,Indirect,123933.888,Higher Receipt
1190,Manufacturing,2055,2-EmployeeCompensation,Induced,22108.766,Higher Receipt
1191,Manufacturing,2055,2-EmployeeCompensation,Total,14681586.87,Higher Receipt
1192,Manufacturing,2055,3-PropietorsIncome,Direct,564623.308,Higher Receipt
1193,Manufacturing,2055,3-PropietorsIncome,Indirect,5851.946,Higher Receipt
1194,Manufacturing,2055,3-PropietorsIncome,Induced,6760.59,Higher Receipt
1195,Manufacturing,2055,3-PropietorsIncome,Total,577235.838,Higher Receipt
1196,Manufacturing,2055,4-LaborIncome,Direct,15100167.52,Higher Receipt
1197,Manufacturing,2055,4-LaborIncome,Indirect,129785.828,Higher Receipt
1198,Manufacturing,2055,4-LaborIncome,Induced,28869.338,Higher Receipt
1199,Manufacturing,2055,4-LaborIncome,Total,15258822.71,Higher Receipt
1200,Manufacturing,2055,5-OtherPropertyTypeIncome,Direct,4568167.404,Higher Receipt
